transaction_id,atm_location,transaction_type,amount,transaction_time,customer_id,status
REAL001484,Shopping Mall,withdrawal,200.0,2026-02-17 18:37:44.271948,CUST3818,success
REAL001485,Hospital Complex,balance_check,0.0,2026-03-04 22:36:44.272080,CUST9508,success
REAL001486,Airport Terminal,withdrawal,200.0,2026-01-19 19:06:44.272228,CUST9523,success
REAL001487,Hospital Complex,transfer,948.99,2026-01-25 15:23:44.272366,CUST7820,success
REAL001488,Shopping Mall,withdrawal,300.0,2026-02-15 03:59:44.272466,CUST1926,success
REAL001489,Shopping Mall,withdrawal,20.0,2026-02-21 04:19:44.272557,CUST2634,success
REAL001490,Airport Terminal,withdrawal,60.0,2026-02-01 11:26:44.272650,CUST3779,success
REAL001491,Airport Terminal,deposit,1445.22,2026-04-05 19:28:44.272747,CUST4841,success
REAL001492,Hospital Complex,balance_check,0.0,2026-03-28 22:55:44.272847,CUST2496,success
REAL001493,University Campus,withdrawal,200.0,2026-04-01 10:21:44.272921,CUST6334,success
REAL001494,Airport Terminal,withdrawal,400.0,2026-01-23 09:54:44.273021,CUST9360,failed
REAL001495,University Campus,withdrawal,200.0,2026-03-13 15:16:44.273139,CUST7153,success
REAL001496,Downtown Branch,withdrawal,120.0,2026-03-26 23:00:44.273261,CUST1362,success
REAL001497,Shopping Mall,balance_check,0.0,2026-04-16 23:59:44.273371,CUST9499,success
REAL001498,University Campus,withdrawal,200.0,2026-03-11 03:41:44.273461,CUST8803,success
REAL001499,Airport Terminal,balance_check,0.0,2026-01-27 15:25:44.273568,CUST4475,success
REAL001500,Shopping Mall,transfer,651.42,2026-04-14 14:40:44.273650,CUST8532,success
REAL001501,Downtown Branch,balance_check,0.0,2026-01-30 16:45:44.273778,CUST4684,success
REAL001502,Downtown Branch,withdrawal,160.0,2026-02-14 17:54:44.273870,CUST5979,success
REAL001503,Hospital Complex,withdrawal,500.0,2026-03-19 00:05:44.273983,CUST6942,success
REAL001504,Downtown Branch,balance_check,0.0,2026-02-03 15:16:44.274091,CUST5942,success
REAL001505,Downtown Branch,balance_check,0.0,2026-01-29 03:07:44.274181,CUST5878,success
REAL001506,Airport Terminal,withdrawal,120.0,2026-02-04 02:18:44.274270,CUST4411,success
REAL001507,University Campus,withdrawal,300.0,2026-03-27 15:17:44.274378,CUST6426,success
REAL001508,University Campus,withdrawal,400.0,2026-02-14 23:53:44.274485,CUST1302,success
REAL001509,Shopping Mall,withdrawal,100.0,2026-03-04 15:20:44.274593,CUST2718,success
REAL001510,Hospital Complex,withdrawal,120.0,2026-03-21 15:22:44.274701,CUST9612,success
REAL001511,Airport Terminal,withdrawal,300.0,2026-01-23 08:29:44.274791,CUST2401,success
REAL001512,University Campus,balance_check,0.0,2026-04-05 02:26:44.274900,CUST3629,failed
REAL001513,Airport Terminal,withdrawal,200.0,2026-02-28 10:20:44.274974,CUST7947,success
REAL001514,University Campus,withdrawal,200.0,2026-04-08 04:13:44.275086,CUST6381,success
REAL001515,Downtown Branch,balance_check,0.0,2026-02-24 05:35:44.275188,CUST5622,success
REAL001516,Hospital Complex,withdrawal,100.0,2026-01-26 00:06:44.275282,CUST9490,success
REAL001517,Downtown Branch,deposit,1635.93,2026-02-24 03:59:44.275393,CUST6367,success
REAL001518,Shopping Mall,withdrawal,500.0,2026-03-21 03:39:44.275491,CUST5251,success
REAL001519,University Campus,balance_check,0.0,2026-03-12 03:43:44.275620,CUST1653,success
REAL001520,Downtown Branch,withdrawal,400.0,2026-03-26 16:34:44.275752,CUST6235,success
REAL001521,Downtown Branch,withdrawal,100.0,2026-04-02 01:32:44.275849,CUST1106,success
REAL001522,Hospital Complex,withdrawal,60.0,2026-03-23 18:05:44.275972,CUST3011,success
REAL001523,Airport Terminal,withdrawal,300.0,2026-01-21 02:42:44.276081,CUST4039,success
REAL001524,Hospital Complex,withdrawal,20.0,2026-02-15 18:49:44.276228,CUST5383,success
REAL001525,Downtown Branch,withdrawal,20.0,2026-04-03 18:56:44.276386,CUST4773,success
REAL001526,Shopping Mall,withdrawal,120.0,2026-03-12 17:46:44.276522,CUST6869,failed
REAL001527,Downtown Branch,balance_check,0.0,2026-02-05 03:38:44.276633,CUST7473,success
REAL001528,Hospital Complex,balance_check,0.0,2026-01-29 19:12:44.276749,CUST5318,success
REAL001529,Hospital Complex,withdrawal,400.0,2026-04-04 18:30:44.276841,CUST3427,success
REAL001530,Downtown Branch,balance_check,0.0,2026-02-26 18:57:44.276957,CUST8144,success
REAL001531,Airport Terminal,withdrawal,100.0,2026-02-28 19:40:44.277030,CUST3087,success
REAL001532,Downtown Branch,withdrawal,100.0,2026-01-20 02:43:44.277184,CUST1357,success
REAL001533,Hospital Complex,balance_check,0.0,2026-02-16 16:30:44.277319,CUST3379,success
REAL001534,Shopping Mall,withdrawal,160.0,2026-04-10 16:51:44.277404,CUST1861,success
REAL001535,Hospital Complex,withdrawal,200.0,2026-02-07 18:52:44.277521,CUST9699,success
REAL001536,Shopping Mall,withdrawal,180.0,2026-03-17 03:38:44.277630,CUST5812,success
REAL001537,University Campus,withdrawal,300.0,2026-03-14 04:10:44.277759,CUST4251,success
REAL001538,University Campus,withdrawal,100.0,2026-03-23 22:43:44.277912,CUST1468,success
REAL001539,Shopping Mall,withdrawal,200.0,2026-04-15 18:01:44.278067,CUST7075,success
REAL001540,Airport Terminal,balance_check,0.0,2026-01-26 23:22:44.278208,CUST4046,success
REAL001541,Downtown Branch,deposit,1499.83,2026-02-11 03:30:44.278524,CUST7848,success
REAL001542,Shopping Mall,deposit,1082.84,2026-03-03 15:08:44.278621,CUST2772,success
REAL001543,Shopping Mall,balance_check,0.0,2026-03-26 04:58:44.278705,CUST7651,success
REAL001544,Airport Terminal,withdrawal,100.0,2026-04-05 03:32:44.278817,CUST4956,failed
REAL001545,Downtown Branch,withdrawal,200.0,2026-03-28 01:01:44.278915,CUST4300,success
REAL001546,Downtown Branch,withdrawal,200.0,2026-03-31 11:26:44.279010,CUST6475,success
REAL001547,Airport Terminal,withdrawal,300.0,2026-02-20 06:11:44.279107,CUST3940,success
REAL001548,Hospital Complex,balance_check,0.0,2026-03-11 02:51:44.279218,CUST6906,success
REAL001549,University Campus,transfer,335.18,2026-03-15 17:22:44.279329,CUST8087,success
REAL001550,Hospital Complex,withdrawal,300.0,2026-02-01 16:34:44.279443,CUST4183,success
REAL001551,Airport Terminal,balance_check,0.0,2026-01-22 18:19:44.279561,CUST1454,success
REAL001552,Airport Terminal,balance_check,0.0,2026-01-22 15:16:44.279686,CUST8149,success
REAL001553,Downtown Branch,balance_check,0.0,2026-04-13 06:09:44.279763,CUST6095,success
REAL001554,Shopping Mall,withdrawal,120.0,2026-01-30 18:59:44.279884,CUST4205,success
REAL001555,Hospital Complex,balance_check,0.0,2026-03-18 15:29:44.280016,CUST9727,success
REAL001556,Hospital Complex,withdrawal,300.0,2026-02-08 23:18:44.280155,CUST7175,success
REAL001557,Airport Terminal,balance_check,0.0,2026-01-22 08:51:44.280302,CUST9339,success
REAL001558,Downtown Branch,withdrawal,100.0,2026-02-20 18:34:44.280440,CUST1398,success
REAL001559,University Campus,balance_check,0.0,2026-02-27 03:16:44.280595,CUST6766,success
REAL001560,Shopping Mall,transfer,469.87,2026-03-17 15:41:44.280689,CUST6582,success
REAL001561,Shopping Mall,withdrawal,160.0,2026-04-11 03:57:44.280786,CUST2499,success
REAL001562,Shopping Mall,transfer,697.11,2026-03-27 01:31:44.280919,CUST7731,success
REAL001563,Airport Terminal,deposit,1246.28,2026-03-20 21:28:44.281043,CUST2210,success
REAL001564,Hospital Complex,withdrawal,200.0,2026-02-15 21:02:44.281167,CUST9125,success
REAL001565,Airport Terminal,withdrawal,400.0,2026-03-08 23:25:44.281323,CUST7360,success
REAL001566,Airport Terminal,withdrawal,80.0,2026-04-13 04:01:44.281460,CUST4865,success
REAL001567,Hospital Complex,balance_check,0.0,2026-02-27 03:54:44.281571,CUST4085,success
REAL001568,Airport Terminal,withdrawal,20.0,2026-01-27 16:26:44.281673,CUST3562,success
REAL001569,University Campus,balance_check,0.0,2026-04-10 07:22:44.281765,CUST3394,success
REAL001570,University Campus,deposit,1606.84,2026-03-18 04:10:44.281857,CUST7359,success
REAL001571,University Campus,withdrawal,200.0,2026-02-12 16:43:44.281954,CUST9389,success
REAL001572,University Campus,balance_check,0.0,2026-01-24 18:05:44.282066,CUST8962,success
REAL001573,University Campus,withdrawal,80.0,2026-03-22 22:51:44.282156,CUST3954,success
REAL001574,Airport Terminal,transfer,54.41,2026-04-06 15:20:44.282268,CUST8197,success
REAL001575,Airport Terminal,balance_check,0.0,2026-01-25 18:35:44.282364,CUST7311,success
REAL001576,Airport Terminal,transfer,961.84,2026-02-09 21:43:44.282437,CUST4857,success
REAL001577,Airport Terminal,balance_check,0.0,2026-04-11 11:51:44.282519,CUST6758,success
REAL001578,Shopping Mall,withdrawal,300.0,2026-02-04 01:08:44.282595,CUST5721,success
REAL001579,University Campus,withdrawal,400.0,2026-04-18 23:30:44.282717,CUST4083,success
REAL001580,Shopping Mall,withdrawal,100.0,2026-02-12 14:07:44.282811,CUST5301,success
REAL001581,Airport Terminal,balance_check,0.0,2026-01-29 01:26:44.282906,CUST5930,success
REAL001582,Airport Terminal,withdrawal,300.0,2026-02-05 16:28:44.282998,CUST1677,success
REAL001583,Shopping Mall,withdrawal,80.0,2026-03-16 03:12:44.283105,CUST1209,success
REAL001584,Downtown Branch,withdrawal,120.0,2026-04-13 17:56:44.283214,CUST2250,success
REAL001585,Downtown Branch,withdrawal,200.0,2026-01-21 16:24:44.283309,CUST4344,success
REAL001586,Airport Terminal,withdrawal,200.0,2026-04-18 02:39:44.283451,CUST3021,success
REAL001587,Downtown Branch,deposit,756.02,2026-03-16 03:56:44.283573,CUST8203,success
REAL001588,University Campus,transfer,807.38,2026-04-01 23:56:44.283671,CUST8459,success
REAL001589,Downtown Branch,withdrawal,40.0,2026-01-24 17:32:44.283749,CUST3737,success
REAL001590,Shopping Mall,balance_check,0.0,2026-04-09 19:00:44.283860,CUST7333,success
REAL001591,Airport Terminal,withdrawal,200.0,2026-01-27 23:39:44.283951,CUST7723,success
REAL001592,Airport Terminal,withdrawal,20.0,2026-03-13 02:31:44.284069,CUST8017,success
REAL001593,Downtown Branch,withdrawal,140.0,2026-02-20 18:53:44.284165,CUST9775,success
REAL001594,Downtown Branch,withdrawal,200.0,2026-03-30 03:07:44.284292,CUST7337,success
REAL001595,Hospital Complex,withdrawal,500.0,2026-04-09 22:20:44.284401,CUST3211,success
REAL001596,Downtown Branch,withdrawal,120.0,2026-04-14 15:22:44.284520,CUST1473,success
REAL001597,Shopping Mall,withdrawal,40.0,2026-01-19 22:19:44.284630,CUST7436,success
REAL001598,Downtown Branch,withdrawal,180.0,2026-03-21 17:51:44.284738,CUST4577,success
REAL001599,Hospital Complex,deposit,1835.05,2026-02-02 04:02:44.284845,CUST2663,success
REAL001600,University Campus,balance_check,0.0,2026-04-12 01:34:44.284924,CUST5852,success
REAL001601,Airport Terminal,deposit,1574.94,2026-04-11 04:12:44.285017,CUST7658,success
REAL001602,Downtown Branch,withdrawal,200.0,2026-04-09 15:28:44.285117,CUST3749,success
REAL001603,University Campus,balance_check,0.0,2026-02-13 18:18:44.285224,CUST6616,success
REAL001604,Downtown Branch,withdrawal,80.0,2026-03-09 16:02:44.285314,CUST9330,success
REAL001605,University Campus,withdrawal,300.0,2026-03-04 22:36:44.285404,CUST2549,success
REAL001606,Downtown Branch,withdrawal,40.0,2026-03-22 03:18:44.285524,CUST1064,success
REAL001607,University Campus,balance_check,0.0,2026-03-20 22:42:44.285637,CUST2238,success
REAL001608,Hospital Complex,withdrawal,140.0,2026-01-28 15:21:44.285726,CUST8177,success
REAL001609,University Campus,deposit,247.58,2026-02-06 17:52:44.285837,CUST6054,success
REAL001610,Shopping Mall,withdrawal,200.0,2026-03-17 23:07:44.285933,CUST4969,success
REAL001611,Downtown Branch,balance_check,0.0,2026-03-12 08:30:44.286024,CUST7301,success
REAL001612,Airport Terminal,withdrawal,400.0,2026-02-05 03:16:44.286116,CUST9464,success
REAL001613,Shopping Mall,withdrawal,100.0,2026-02-02 22:50:44.286227,CUST8141,success
REAL001614,Airport Terminal,withdrawal,140.0,2026-03-24 10:54:44.286318,CUST9327,success
REAL001615,Shopping Mall,withdrawal,200.0,2026-03-29 05:28:44.286411,CUST2558,success
REAL001616,University Campus,withdrawal,500.0,2026-01-31 03:56:44.286520,CUST1605,success
REAL001617,University Campus,withdrawal,500.0,2026-02-25 17:45:44.286627,CUST2376,success
REAL001618,Downtown Branch,withdrawal,300.0,2026-02-16 03:18:44.286734,CUST2234,success
REAL001619,Airport Terminal,withdrawal,20.0,2026-03-17 18:42:44.286829,CUST5234,success
REAL001620,Airport Terminal,transfer,521.87,2026-02-21 14:32:44.286923,CUST6736,success
REAL001621,University Campus,withdrawal,100.0,2026-02-03 16:33:44.287021,CUST2038,success
REAL001622,University Campus,transfer,857.0,2026-02-15 16:34:44.287129,CUST8160,success
REAL001623,Airport Terminal,withdrawal,500.0,2026-03-15 17:08:44.287208,CUST7264,success
REAL001624,University Campus,withdrawal,300.0,2026-01-21 18:18:44.287323,CUST6959,success
REAL001625,Hospital Complex,balance_check,0.0,2026-03-01 15:49:44.287432,CUST5107,success
REAL001626,Shopping Mall,withdrawal,180.0,2026-04-06 02:40:44.287533,CUST9945,success
REAL001627,University Campus,withdrawal,200.0,2026-04-01 02:23:44.287650,CUST7155,success
REAL001628,Downtown Branch,withdrawal,40.0,2026-02-16 00:02:44.287765,CUST9849,success
REAL001629,Downtown Branch,balance_check,0.0,2026-04-14 15:49:44.287873,CUST6796,success
REAL001630,Airport Terminal,transfer,96.6,2026-04-08 18:50:44.287963,CUST4800,success
REAL001631,Airport Terminal,withdrawal,80.0,2026-04-04 15:30:44.288072,CUST8115,success
REAL001632,University Campus,withdrawal,20.0,2026-01-28 15:43:44.288198,CUST3487,success
REAL001633,University Campus,withdrawal,300.0,2026-01-30 15:36:44.288331,CUST1675,success
REAL001634,Shopping Mall,withdrawal,300.0,2026-04-16 18:45:44.288440,CUST2653,failed
REAL001635,Shopping Mall,withdrawal,300.0,2026-04-18 18:55:44.288549,CUST7940,success
REAL001636,Airport Terminal,withdrawal,100.0,2026-04-01 03:20:44.288657,CUST6350,success
REAL001637,Airport Terminal,withdrawal,20.0,2026-04-17 20:38:44.288758,CUST4097,success
REAL001638,University Campus,balance_check,0.0,2026-02-22 16:54:44.288869,CUST4480,success
REAL001639,University Campus,balance_check,0.0,2026-02-18 18:27:44.288959,CUST3372,success
REAL001640,Hospital Complex,balance_check,0.0,2026-02-23 22:44:44.289049,CUST3482,success
REAL001641,Hospital Complex,withdrawal,120.0,2026-03-13 22:17:44.289138,CUST7479,failed
REAL001642,Shopping Mall,deposit,749.25,2026-02-23 14:10:44.289228,CUST8300,success
REAL001643,Downtown Branch,transfer,358.04,2026-03-06 15:43:44.289342,CUST3755,success
REAL001644,Hospital Complex,withdrawal,60.0,2026-02-04 23:47:44.289421,CUST3919,success
REAL001645,University Campus,deposit,1364.4,2026-01-25 21:54:44.289526,CUST6919,success
REAL001646,University Campus,withdrawal,160.0,2026-04-06 22:45:44.289624,CUST2736,success
REAL001647,Hospital Complex,withdrawal,200.0,2026-01-26 03:59:44.289745,CUST1522,success
REAL001648,University Campus,balance_check,0.0,2026-03-12 16:51:44.289853,CUST2421,success
REAL001649,Downtown Branch,withdrawal,60.0,2026-02-09 14:25:44.289927,CUST8167,failed
REAL001650,Airport Terminal,withdrawal,40.0,2026-03-21 18:33:44.290042,CUST7322,success
REAL001651,Shopping Mall,withdrawal,100.0,2026-02-27 03:20:44.290132,CUST2292,success
REAL001652,Airport Terminal,withdrawal,40.0,2026-02-28 04:32:44.290228,CUST6176,success
REAL001653,Shopping Mall,balance_check,0.0,2026-01-29 18:19:44.290342,CUST7015,success
REAL001654,University Campus,withdrawal,180.0,2026-04-15 22:32:44.290431,CUST5885,success
REAL001655,Downtown Branch,withdrawal,200.0,2026-04-17 01:50:44.290522,CUST2436,success
REAL001656,Downtown Branch,deposit,1469.94,2026-03-29 15:35:44.290631,CUST4731,success
REAL001657,Hospital Complex,withdrawal,160.0,2026-03-15 08:20:44.290710,CUST1722,success
REAL001658,Downtown Branch,withdrawal,200.0,2026-04-07 03:54:44.290820,CUST3780,success
REAL001659,Downtown Branch,transfer,309.18,2026-02-05 17:32:44.290927,CUST3124,success
REAL001660,University Campus,balance_check,0.0,2026-01-28 02:29:44.291022,CUST3360,success
REAL001661,Downtown Branch,balance_check,0.0,2026-02-27 03:43:44.291112,CUST9172,success
REAL001662,Hospital Complex,balance_check,0.0,2026-03-17 02:23:44.291201,CUST6269,success
REAL001663,Downtown Branch,withdrawal,40.0,2026-03-01 15:45:44.291290,CUST6885,success
REAL001664,Hospital Complex,withdrawal,100.0,2026-02-06 16:53:44.291397,CUST1238,success
REAL001665,Shopping Mall,balance_check,0.0,2026-03-28 15:47:44.291514,CUST8899,success
REAL001666,Airport Terminal,withdrawal,60.0,2026-03-17 03:38:44.291587,CUST9411,success
REAL001667,Airport Terminal,balance_check,0.0,2026-02-03 18:32:44.291696,CUST8165,success
REAL001668,Airport Terminal,withdrawal,60.0,2026-02-20 09:46:44.291769,CUST1414,success
REAL001669,Airport Terminal,balance_check,0.0,2026-02-27 15:45:44.291878,CUST9395,success
REAL001670,Shopping Mall,deposit,1426.64,2026-04-16 03:30:44.291979,CUST7833,success
REAL001671,Downtown Branch,withdrawal,200.0,2026-01-22 00:03:44.292131,CUST2345,success
REAL001672,Hospital Complex,withdrawal,20.0,2026-01-25 02:39:44.292354,CUST4360,success
REAL001673,Downtown Branch,withdrawal,300.0,2026-03-08 15:44:44.292474,CUST9814,success
REAL001674,Airport Terminal,balance_check,0.0,2026-02-10 10:09:44.292609,CUST9583,success
REAL001675,University Campus,withdrawal,200.0,2026-03-14 23:23:44.292777,CUST2874,success
REAL001676,Shopping Mall,balance_check,0.0,2026-04-02 15:40:44.292956,CUST6404,success
REAL001677,Hospital Complex,balance_check,0.0,2026-02-28 14:20:44.293098,CUST1375,success
REAL001678,Shopping Mall,withdrawal,200.0,2026-03-30 15:51:44.293867,CUST7590,success
REAL001679,Hospital Complex,withdrawal,80.0,2026-02-28 17:40:44.294195,CUST5870,success
REAL001680,Downtown Branch,withdrawal,200.0,2026-04-18 16:01:44.295037,CUST9167,success
REAL001681,Shopping Mall,withdrawal,200.0,2026-02-20 16:18:44.295267,CUST1615,success
REAL001682,University Campus,withdrawal,500.0,2026-03-15 03:57:44.295446,CUST1378,success
REAL001683,Airport Terminal,withdrawal,500.0,2026-04-02 17:28:44.295618,CUST1305,success
REAL001684,University Campus,withdrawal,80.0,2026-02-16 08:16:44.295759,CUST9258,success
REAL001685,Shopping Mall,withdrawal,180.0,2026-03-23 17:23:44.295970,CUST7728,success
REAL001686,Airport Terminal,withdrawal,500.0,2026-03-02 18:06:44.296112,CUST2803,success
REAL001687,Shopping Mall,withdrawal,100.0,2026-04-13 02:46:44.296292,CUST2501,success
REAL001688,University Campus,transfer,792.06,2026-03-29 02:18:44.296445,CUST3183,success
REAL001689,Downtown Branch,balance_check,0.0,2026-04-17 02:43:44.296590,CUST2120,success
REAL001690,Airport Terminal,withdrawal,500.0,2026-03-07 15:43:44.296741,CUST1497,success
REAL001691,Airport Terminal,withdrawal,40.0,2026-01-20 18:59:44.296932,CUST8454,success
REAL001692,University Campus,withdrawal,120.0,2026-01-28 17:31:44.297072,CUST7387,success
REAL001693,Airport Terminal,withdrawal,400.0,2026-01-30 15:22:44.297225,CUST3167,success
REAL001694,University Campus,withdrawal,300.0,2026-04-15 05:49:44.297340,CUST8000,success
REAL001695,University Campus,balance_check,0.0,2026-04-10 00:05:44.297555,CUST8134,success
REAL001696,Airport Terminal,deposit,505.58,2026-04-05 03:45:44.297698,CUST7205,success
REAL001697,Downtown Branch,withdrawal,200.0,2026-03-31 23:50:44.297849,CUST6293,success
REAL001698,University Campus,balance_check,0.0,2026-02-14 18:46:44.298003,CUST1967,success
REAL001699,Downtown Branch,withdrawal,300.0,2026-03-04 00:02:44.298172,CUST1050,success
REAL001700,Hospital Complex,withdrawal,140.0,2026-02-02 03:06:44.298370,CUST3155,success
REAL001701,Downtown Branch,transfer,898.48,2026-01-19 22:59:44.298567,CUST6412,success
REAL001702,Downtown Branch,withdrawal,500.0,2026-01-23 03:44:44.298783,CUST6376,success
REAL001703,Hospital Complex,balance_check,0.0,2026-01-24 15:29:44.298957,CUST3808,success
REAL001704,Downtown Branch,withdrawal,20.0,2026-03-19 23:40:44.299106,CUST4342,success
REAL001705,Shopping Mall,withdrawal,100.0,2026-02-12 16:17:44.299229,CUST3293,success
REAL001706,Hospital Complex,deposit,1416.53,2026-02-27 04:13:44.299374,CUST6945,success
REAL001707,Airport Terminal,balance_check,0.0,2026-02-11 15:22:44.299539,CUST9469,success
REAL001708,Shopping Mall,transfer,748.42,2026-01-21 01:32:44.299636,CUST5364,success
REAL001709,Airport Terminal,withdrawal,120.0,2026-03-31 23:35:44.299772,CUST4729,failed
REAL001710,Airport Terminal,withdrawal,140.0,2026-03-30 22:56:44.299906,CUST9022,success
REAL001711,Shopping Mall,withdrawal,100.0,2026-04-18 23:36:44.300061,CUST2647,success
REAL001712,Hospital Complex,withdrawal,200.0,2026-02-15 16:41:44.300214,CUST2152,failed
REAL001713,Shopping Mall,withdrawal,500.0,2026-03-08 18:28:44.300373,CUST1949,success
REAL001714,Airport Terminal,withdrawal,200.0,2026-02-18 22:35:44.300527,CUST9382,success
REAL001715,University Campus,withdrawal,200.0,2026-01-19 17:53:44.300667,CUST5231,success
REAL001716,Airport Terminal,withdrawal,500.0,2026-01-21 22:16:44.300820,CUST1361,success
REAL001717,Hospital Complex,withdrawal,400.0,2026-04-13 03:02:44.301012,CUST3810,success
REAL001718,Hospital Complex,withdrawal,80.0,2026-02-25 04:08:44.301197,CUST8770,success
REAL001719,Shopping Mall,withdrawal,20.0,2026-02-22 16:12:44.301341,CUST8537,success
REAL001720,Shopping Mall,balance_check,0.0,2026-01-31 02:25:44.301523,CUST3866,success
REAL001721,Airport Terminal,withdrawal,40.0,2026-02-14 00:00:44.301646,CUST8436,success
REAL001722,Airport Terminal,balance_check,0.0,2026-04-10 02:34:44.301822,CUST3894,success
REAL001723,Hospital Complex,deposit,849.07,2026-02-27 03:56:44.301957,CUST4325,success
REAL001724,Hospital Complex,withdrawal,200.0,2026-03-16 19:12:44.302096,CUST8551,success
REAL001725,University Campus,withdrawal,500.0,2026-04-06 19:13:44.302266,CUST8649,success
REAL001726,Downtown Branch,deposit,1651.28,2026-03-02 13:25:44.302407,CUST6413,success
REAL001727,Shopping Mall,withdrawal,200.0,2026-04-14 03:18:44.302587,CUST1825,success
REAL001728,Shopping Mall,withdrawal,200.0,2026-03-24 16:16:44.302759,CUST3162,success
REAL001729,Downtown Branch,withdrawal,200.0,2026-02-24 13:09:44.302899,CUST2776,failed
REAL001730,Shopping Mall,withdrawal,140.0,2026-04-14 23:45:44.303038,CUST8370,success
REAL001731,Downtown Branch,withdrawal,100.0,2026-03-07 04:08:44.303192,CUST3690,failed
REAL001732,Shopping Mall,withdrawal,100.0,2026-02-23 19:25:44.303319,CUST6171,success
REAL001733,University Campus,withdrawal,100.0,2026-04-05 18:01:44.303603,CUST2161,success
REAL001734,Downtown Branch,balance_check,0.0,2026-02-26 18:33:44.303965,CUST6129,success
REAL001735,Airport Terminal,withdrawal,100.0,2026-02-06 02:46:44.304207,CUST9587,success
REAL001736,Airport Terminal,withdrawal,200.0,2026-02-25 15:40:44.304545,CUST4239,success
REAL001737,Downtown Branch,transfer,273.18,2026-03-01 00:02:44.304803,CUST6479,success
REAL001738,Shopping Mall,withdrawal,180.0,2026-04-03 22:57:44.305038,CUST4598,success
REAL001739,Airport Terminal,withdrawal,300.0,2026-02-22 23:43:44.305157,CUST4011,success
REAL001740,University Campus,balance_check,0.0,2026-01-26 15:31:44.305307,CUST4025,success
REAL001741,University Campus,deposit,1871.38,2026-01-22 02:48:44.305404,CUST7013,success
REAL001742,Hospital Complex,withdrawal,100.0,2026-02-01 15:17:44.305485,CUST9983,success
REAL001743,Airport Terminal,deposit,1665.24,2026-03-16 16:24:44.305596,CUST8548,success
REAL001744,Downtown Branch,withdrawal,180.0,2026-01-29 13:32:44.305675,CUST4772,success
REAL001745,Hospital Complex,withdrawal,160.0,2026-02-11 03:10:44.305785,CUST1252,success
REAL001746,Downtown Branch,withdrawal,40.0,2026-01-24 17:10:44.305893,CUST9632,success
REAL001747,Airport Terminal,withdrawal,200.0,2026-03-02 20:17:44.305984,CUST2314,success
REAL001748,Airport Terminal,transfer,223.56,2026-03-01 02:34:44.306094,CUST6520,success
REAL001749,Hospital Complex,balance_check,0.0,2026-02-01 15:18:44.306200,CUST3506,success
REAL001750,Airport Terminal,transfer,832.83,2026-04-11 04:06:44.306290,CUST6168,success
REAL001751,Downtown Branch,withdrawal,400.0,2026-03-20 19:12:44.306386,CUST1765,success
REAL001752,University Campus,withdrawal,100.0,2026-02-22 16:03:44.306494,CUST8985,success
REAL001753,Hospital Complex,withdrawal,400.0,2026-02-01 23:50:44.306773,CUST2910,success
REAL001754,Downtown Branch,withdrawal,140.0,2026-04-18 08:33:44.306892,CUST3753,success
REAL001755,University Campus,withdrawal,200.0,2026-03-02 07:40:44.306995,CUST4088,success
REAL001756,Downtown Branch,balance_check,0.0,2026-03-08 17:47:44.307113,CUST8307,success
REAL001757,University Campus,withdrawal,20.0,2026-02-05 02:57:44.307204,CUST1387,success
REAL001758,Hospital Complex,deposit,449.85,2026-03-03 18:57:44.307679,CUST2305,success
REAL001759,Shopping Mall,deposit,972.93,2026-04-19 03:21:44.307792,CUST1324,success
REAL001760,Shopping Mall,withdrawal,300.0,2026-03-03 18:01:44.307874,CUST7409,success
REAL001761,Hospital Complex,withdrawal,40.0,2026-04-04 16:28:44.308011,CUST2671,success
REAL001762,Hospital Complex,withdrawal,100.0,2026-03-05 22:47:44.308148,CUST8714,success
REAL001763,Hospital Complex,balance_check,0.0,2026-03-24 07:17:44.308331,CUST8825,success
REAL001764,Shopping Mall,balance_check,0.0,2026-02-25 15:30:44.308440,CUST1159,success
REAL001765,Shopping Mall,withdrawal,180.0,2026-02-09 03:19:44.308554,CUST2570,success
REAL001766,Airport Terminal,balance_check,0.0,2026-01-31 23:53:44.308680,CUST6848,success
REAL001767,Downtown Branch,transfer,419.33,2026-02-03 19:01:44.308771,CUST4747,success
REAL001768,Downtown Branch,withdrawal,200.0,2026-02-07 02:43:44.308904,CUST8645,success
REAL001769,Downtown Branch,deposit,943.93,2026-02-14 17:55:44.309034,CUST1771,success
REAL001770,Downtown Branch,withdrawal,200.0,2026-01-27 15:34:44.309132,CUST9039,success
REAL001771,University Campus,withdrawal,300.0,2026-03-21 18:12:44.309240,CUST9722,success
REAL001772,Downtown Branch,withdrawal,40.0,2026-03-28 02:44:44.309464,CUST6147,success
REAL001773,University Campus,withdrawal,400.0,2026-02-27 23:04:44.309640,CUST3623,success
REAL001774,Hospital Complex,withdrawal,120.0,2026-04-07 03:49:44.309761,CUST3128,success
REAL001775,Airport Terminal,withdrawal,160.0,2026-01-23 16:35:44.309932,CUST1256,success
REAL001776,Airport Terminal,withdrawal,500.0,2026-02-26 15:37:44.310260,CUST6175,success
REAL001777,University Campus,balance_check,0.0,2026-01-30 17:52:44.310491,CUST3935,success
REAL001778,Downtown Branch,withdrawal,160.0,2026-01-31 18:52:44.310603,CUST5561,success
REAL001779,Shopping Mall,withdrawal,200.0,2026-03-13 03:03:44.310796,CUST5682,success
REAL001780,University Campus,withdrawal,500.0,2026-02-02 17:15:44.310970,CUST6527,success
